resource_id,resource_type,key,item_qualifier,source,source_language,format_tokens,formatted,markup,en_markup,screen_hint,source_kind,en,en_status,reviewer,notes
0x7f130580,string,premium_registration_subscribe_failure_busy,,しばらく時間をおいてから再度お試しください。\n\n解消しない場合は、お手数ですが アプリ設定＞［お問い合わせ］からお問い合わせください。,ja,,,,,premium,resource,"Please wait a while and try again.\n\nIf the issue persists, please contact us through App Settings > [Contact Us].",machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f130581,string,premium_registration_subscribe_failure_check_premium,,マイページにて会員状態が「プレミアム会員」になっているかご確認ください。\n\n解消しない場合は、お手数ですが アプリ設定＞［お問い合わせ］からお問い合わせください。,ja,,,,,premium,resource,"Please check My Page to make sure your membership status is ""Premium member.""\n\nIf the issue persists, please contact us through App Settings > [Contact Us].",machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f130582,string,premium_registration_subscribe_failure_inquiry,,大変お手数ですが アプリ設定＞［お問い合わせ］からお問い合わせください。,ja,,,,,premium,resource,Please contact us through App Settings > [Contact Us].,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f130583,string,premium_registration_subscribe_failure_item_unavailable,,この商品は現在購入できません。\n\n解消しない場合は、お手数ですが アプリ設定＞［お問い合わせ］からお問い合わせください。,ja,,,,,premium,resource,"This product is currently unavailable for purchase.\n\nIf the issue persists, please contact us through App Settings > [Contact Us].",machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f130584,string,premium_registration_subscribe_failure_maintenance,,現在メンテナンス中です。\nしばらく時間をおいてから再度お試しください。,ja,,,,,premium,resource,Maintenance is currently in progress.\nPlease wait a while and try again.,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f130585,string,premium_registration_subscribe_failure_multiple_payment,,Google Play課金以外の決済方法で、すでにプレミアム会員登録されているため、登録処理がキャンセルされました。\nマイページにて会員状態が「プレミアム会員」になっているかご確認ください。\n\n解消しない場合は、お手数ですが アプリ設定＞［お問い合わせ］からお問い合わせください。,ja,,,,,premium,resource,"Registration was canceled because you are already registered as a Premium member through a payment method other than Google Play billing.\nPlease check My Page to make sure your membership status is ""Premium member.""\n\nIf the issue persists, please contact us through App Settings > [Contact Us].",machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f130586,string,premium_registration_subscribe_failure_not_complete_premium,,プレミアム会員登録を完了できませんでした,ja,,,,,premium,resource,Could not complete Premium membership registration,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f130587,string,premium_registration_subscribe_failure_not_complete_successfully_premium,,プレミアム会員登録が正常に完了しませんでした,ja,,,,,premium,resource,Premium membership registration was not completed successfully,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f130588,string,premium_registration_subscribe_failure_pending,,Google Playを開いて、ニコニコの決済状態を確認してください。\n\n解消しない場合は、お手数ですが アプリ設定＞［お問い合わせ］からお問い合わせください。,ja,,,,,premium,resource,"Open Google Play and check the payment status for niconico.\n\nIf the issue persists, please contact us from App Settings > [Contact Us].",machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f130589,string,premium_registration_subscribe_failure_restore,,この画面にある［すでにプレミアム会員の場合］から、購入情報を復元（リストア）してください。\n\n解消しない場合は、お手数ですが アプリ設定＞［お問い合わせ］からお問い合わせください。,ja,,,,,premium,resource,"From [If you're already a Premium member] on this screen, restore your purchase information.\n\nIf the issue persists, please contact us from App Settings > [Contact Us].",machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f13058a,string,premium_registration_subscribe_failure_restore_with_maintenance,,現在メンテナンス中です。\nしばらく時間をおいて、この画面の［すでにプレミアム会員の場合］から、購入情報を復元（リストア）してください。,ja,,,,,premium,resource,"Maintenance is currently in progress.\nAfter a while, restore your purchase information from [If you're already a Premium member] on this screen.",machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f13058b,string,premium_registration_subscribe_failure_restore_with_wait,,しばらく時間をおいて、この画面の［すでにプレミアム会員の場合］から、購入情報を復元（リストア）してください。\n\n解消しない場合は、お手数ですが アプリ設定＞［お問い合わせ］からお問い合わせください。,ja,,,,,premium,resource,"After a while, restore your purchase information from [If you're already a Premium member] on this screen.\n\nIf the issue persists, please contact us from App Settings > [Contact Us].",machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f13058c,string,premium_registration_subscribe_success,,プレミアム会員登録が完了しました,ja,,,,,premium,resource,Premium membership registration is complete,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f13058e,string,premium_registration_terms_message,,プレミアム会員登録の完了をもって\n以下の規約に同意したものとします,ja,,,,,premium,resource,"By completing your Premium membership registration,\nyou agree to the following terms",machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f13058f,string,premium_registration_title,,プレミアム会員登録,ja,,,,,premium,resource,Premium membership registration,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f130590,string,premium_registration_yearly,,%s / 1年,ja,%s,,,,premium,resource,%s / 1 year,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f130591,string,premium_registration_yearly_sub,,(%s / 1ヶ月),ja,%s,,,,premium,resource,(%s / 1 month),machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f130592,string,premium_terms,,プレミアム利用規約,ja,,,,,premium,resource,Premium Terms of Use,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f130595,string,privacy_management,,プライバシー管理,ja,,,,,privacy,resource,Privacy management,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f130596,string,privacy_management_common_niconico_info_text_1,,\n詳細は,ja,,,,,privacy,resource,"\nFor details, see ",machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f130597,string,privacy_management_common_niconico_info_text_2,,ニコニコインフォページ,ja,,,,,privacy,resource,the niconico Info page,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f130598,string,privacy_management_common_niconico_info_text_3,,をご覧ください。,ja,,,,,privacy,resource,.,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f13059a,string,privacy_management_firebase_crashlytics_setting_sub,,アプリのクラッシュ情報を調査するため、Google（Firebase Crashlytics）に情報を提供します。提供を希望しない場合は、設定をオフにしてください。オフにした場合、お問い合わせへの対応や不具合の解消にお時間をいただく場合がございます。,ja,,,,,privacy,resource,"To investigate app crash information, information is provided to Google (Firebase Crashlytics). If you do not want to provide this information, turn off this setting. If it is turned off, it may take longer to respond to inquiries or resolve issues.",machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f13059d,string,prompt_email,,Email,en,,,,,prompt,resource,Email,source_verified,source passthrough + deterministic QA,User-visible static UI; input prompt
0x7f13059e,string,prompt_password,,Password,en,,,,,prompt,resource,Password,source_verified,source passthrough + deterministic QA,User-visible static UI; input prompt
0x7f13059f,string,proseka_top_app_install,,インストール,ja,,,,,proseka,resource,Install,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1305a0,string,proseka_top_app_lead,,プロジェクトセカイを遊ぼう！▼,ja,,,,,proseka,resource,Let's play Project SEKAI! ▼,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1305a1,string,proseka_top_description_title,,プロジェクトセカイとは？,ja,,,,,proseka,resource,What is Project SEKAI?,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1305a2,string,proseka_top_toolbar_title,,プロジェクトセカイ,ja,,,,,proseka,resource,Project SEKAI,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1305a3,string,proseka_top_units_subtitle,,収録楽曲は随時追加されます！,ja,,,,,proseka,resource,More songs will be added regularly!,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1305a4,string,proseka_top_units_title,,プロセカの収録楽曲を聴こう,ja,,,,,proseka,resource,Listen to songs from Project SEKAI,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1305a5,string,push_notification,,プッシュ通知,ja,,,,,push,resource,Push notifications,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1305a6,string,push_notification_setting_allow_push_notification,,プッシュ通知を許可,ja,,,,,push,resource,Allow push notifications,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1305a7,string,push_notification_setting_error_alert_message,,通信環境をご確認いただき、時間を置いて再度お試しください。,ja,,,,,push,resource,Check your network connection and try again later.,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1305a8,string,push_notification_setting_error_alert_title,,プッシュ通知設定の取得に失敗しました,ja,,,,,push,resource,Failed to retrieve push notification settings,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1305a9,string,push_notification_setting_individual_setting,,個別設定,ja,,,,,push,resource,Individual settings,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1305aa,string,push_notification_setting_permission_not_granted_description,,プッシュ通知を受信するために、デバイスの通知を有効にしてください,ja,,,,,push,resource,Enable notifications on your device to receive push notifications,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1305ab,string,push_notification_setting_permission_not_granted_message,,このデバイスの通知がオフになっています,ja,,,,,push,resource,Notifications are turned off on this device,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1305ac,string,push_notification_setting_turn_on,,オンにする,ja,,,,,push,resource,Turn on,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1305ad,string,range_end,,Range end,en,,,,,range,resource,Range end,source_verified,source passthrough + deterministic QA,User-visible static UI; date range label
0x7f1305ae,string,range_start,,Range start,en,,,,,range,resource,Range start,source_verified,source passthrough + deterministic QA,User-visible static UI; date range label
0x7f1305af,string,ranking,,ランキング,ja,,,,,ranking,resource,Ranking,machine_verified,GPT-5.6 Luna low + deterministic QA,Verified in Waydroid
0x7f1305b0,string,ranking_not_found_message,,指定されたランキングは存在しません。,ja,,,,,ranking,resource,The specified ranking does not exist.,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1305b1,string,ranking_not_found_title,,読み込みに失敗しました,ja,,,,,ranking,resource,Failed to load,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1305b2,string,ranking_term_day,,24時間,ja,,,,,ranking,resource,24 hours,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1305b3,string,ranking_term_day_update_text,,毎時更新,ja,,,,,ranking,resource,Updated hourly,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1305b4,string,ranking_term_hour,,毎時,ja,,,,,ranking,resource,Hourly,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1305b5,string,ranking_term_hour_update_text,,毎時更新,ja,,,,,ranking,resource,Updated hourly,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1305b6,string,ranking_term_total,,全期間,ja,,,,,ranking,resource,All time,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1305b7,string,ranking_term_total_update_text,,毎日更新,ja,,,,,ranking,resource,Updated daily,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1305b8,string,ranking_term_trend_update_text,,毎日更新,ja,,,,,ranking,resource,Updated daily,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1305b9,string,ranking_trend,,トレンド,ja,,,,,ranking,resource,Trending,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1305ba,string,register_email,,メールアドレス登録,ja,,,,,register,resource,Register with email,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1305bb,string,register_mail_address,,Email address registration,en,,,,,register,resource,Email address registration,source_verified,source passthrough + deterministic QA,User-visible static UI; screen text
0x7f1305bc,string,register_sns,,外部サービスログイン連携,ja,,,,,register,resource,Link an external service account,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1305bd,string,register_sns_cooperation,,Link External Service,en,,,,,register,resource,Link External Service,source_verified,source passthrough + deterministic QA,User-visible static UI; screen text
0x7f1305be,string,registration,,登録,ja,,,,,registration,resource,Register,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1305bf,string,retry,,再試行,ja,,,,,retry,resource,Retry,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1305c0,string,s1,,Save image,en,,,,,s1,resource,Save image,source_verified,source passthrough + deterministic QA,User-visible static UI; ad SDK UI
0x7f1305c1,string,s2,,Allow Ad to store image in Picture gallery?,en,,,,,s2,resource,Allow Ad to store image in Picture gallery?,source_verified,source passthrough + deterministic QA,User-visible static UI; ad SDK dialog
0x7f1305c2,string,s3,,Accept,en,,,,,s3,resource,Accept,source_verified,source passthrough + deterministic QA,User-visible static UI; button
0x7f1305c3,string,s4,,Decline,en,,,,,s4,resource,Decline,source_verified,source passthrough + deterministic QA,User-visible static UI; button
0x7f1305c4,string,s5,,Create calendar event,en,,,,,s5,resource,Create calendar event,source_verified,source passthrough + deterministic QA,User-visible static UI; ad SDK UI
0x7f1305c5,string,s6,,Allow Ad to create a calendar event?,en,,,,,s6,resource,Allow Ad to create a calendar event?,source_verified,source passthrough + deterministic QA,User-visible static UI; ad SDK dialog
0x7f1305c6,string,s7,,Test Ad,en,,,,,s7,resource,Test Ad,source_verified,source passthrough + deterministic QA,User-visible static UI; ad SDK UI
0x7f1305c7,string,sabi_medley,,サビメドレー,ja,,,,,sabi,resource,Chorus medley,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1305ca,string,search,,検索,ja,,,,,search,resource,Search,machine_verified,GPT-5.6 Luna low + deterministic QA,Verified in Waydroid
0x7f1305cb,string,search_config,,検索設定,ja,,,,,search,resource,Search settings,machine_verified,GPT-5.6 Luna low + deterministic QA,UI batch 2 verified in Waydroid
0x7f1305cc,string,search_config_apply,,適用する,ja,,,,,search,resource,Apply,machine_verified,GPT-5.6 Luna low + deterministic QA,UI batch 2 verified in Waydroid
0x7f1305cd,string,search_config_genre_filter,,ジャンルの絞り込み,ja,,,,,search,resource,Filter by genre,machine_verified,GPT-5.6 Luna low + deterministic QA,UI batch 2 verified in Waydroid
0x7f1305ce,string,search_config_genre_filter_sound,,音楽・サウンドジャンルに絞り込む,ja,,,,,search,resource,Filter to music and sound genres,machine_verified,GPT-5.6 Luna low + deterministic QA,UI batch 2 verified in Waydroid
0x7f1305cf,string,search_config_sort,,並び替え,ja,,,,,search,resource,Sort by,machine_verified,GPT-5.6 Luna low + deterministic QA,UI batch 2 verified in Waydroid
0x7f1305d0,string,search_config_sort_name_comment_count_asc,,コメント数が少ない順,ja,,,,,search,resource,Fewest comments,machine_verified,GPT-5.6 Luna low + deterministic QA,UI batch 2 verified in Waydroid
0x7f1305d1,string,search_config_sort_name_comment_count_desc,,コメント数が多い順,ja,,,,,search,resource,Most comments,machine_verified,GPT-5.6 Luna low + deterministic QA,UI batch 2 verified in Waydroid
0x7f1305d2,string,search_config_sort_name_duration_asc,,再生時間が短い順,ja,,,,,search,resource,Shortest duration,machine_verified,GPT-5.6 Luna low + deterministic QA,UI batch 2 verified in Waydroid
0x7f1305d3,string,search_config_sort_name_duration_desc,,再生時間が長い順,ja,,,,,search,resource,Longest duration,machine_verified,GPT-5.6 Luna low + deterministic QA,UI batch 2 verified in Waydroid
0x7f1305d4,string,search_config_sort_name_last_comment_posted_at_asc,,コメントが古い順,ja,,,,,search,resource,Oldest comments,machine_verified,GPT-5.6 Luna low + deterministic QA,UI batch 2 verified in Waydroid
0x7f1305d5,string,search_config_sort_name_last_comment_posted_at_desc,,コメントが新しい順,ja,,,,,search,resource,Newest comments,machine_verified,GPT-5.6 Luna low + deterministic QA,UI batch 2 verified in Waydroid
0x7f1305d6,string,search_config_sort_name_like_count_asc,,いいね！数が少ない順,ja,,,,,search,resource,Fewest likes,machine_verified,GPT-5.6 Luna low + deterministic QA,UI batch 2 verified in Waydroid
0x7f1305d7,string,search_config_sort_name_like_count_desc,,いいね！数が多い順,ja,,,,,search,resource,Most likes,machine_verified,GPT-5.6 Luna low + deterministic QA,UI batch 2 verified in Waydroid
0x7f1305d8,string,search_config_sort_name_mylist_count_asc,,マイリスト数が少ない順,ja,,,,,search,resource,Fewest My List additions,machine_verified,GPT-5.6 Luna low + deterministic QA,UI batch 2 verified in Waydroid
0x7f1305d9,string,search_config_sort_name_mylist_count_desc,,マイリスト数が多い順,ja,,,,,search,resource,Most My List additions,machine_verified,GPT-5.6 Luna low + deterministic QA,UI batch 2 verified in Waydroid
0x7f1305da,string,search_config_sort_name_personalized,,あなたへのおすすめ順,ja,,,,,search,resource,Recommended for you,machine_verified,GPT-5.6 Luna low + deterministic QA,UI batch 2 verified in Waydroid
0x7f1305db,string,search_config_sort_name_popular,,人気が高い順,ja,,,,,search,resource,Most popular,machine_verified,GPT-5.6 Luna low + deterministic QA,UI batch 2 verified in Waydroid
0x7f1305dc,string,search_config_sort_name_registerd_at_asc,,投稿日時が古い順,ja,,,,,search,resource,Oldest first,machine_verified,GPT-5.6 Luna low + deterministic QA,UI batch 2 verified in Waydroid
0x7f1305dd,string,search_config_sort_name_registerd_at_desc,,投稿日時が新しい順,ja,,,,,search,resource,Newest first,machine_verified,GPT-5.6 Luna low + deterministic QA,UI batch 2 verified in Waydroid
0x7f1305de,string,search_config_sort_name_view_count_asc,,再生数が少ない順,ja,,,,,search,resource,Fewest views first,machine_verified,GPT-5.6 Luna low + deterministic QA,UI batch 2 verified in Waydroid
0x7f1305df,string,search_config_sort_name_view_count_desc,,再生数が多い順,ja,,,,,search,resource,Most views first,machine_verified,GPT-5.6 Luna low + deterministic QA,UI batch 2 verified in Waydroid
0x7f1305e0,string,search_config_type_keyword,,キーワード,ja,,,,,search,resource,Keyword,machine_verified,GPT-5.6 Luna low + deterministic QA,UI batch 2 verified in Waydroid
0x7f1305e1,string,search_config_type_tag,,タグ,ja,,,,,search,resource,Tag,machine_verified,GPT-5.6 Luna low + deterministic QA,UI batch 2 verified in Waydroid
0x7f1305e2,string,search_config_word,,検索ワード,ja,,,,,search,resource,Search term,machine_verified,GPT-5.6 Luna low + deterministic QA,UI batch 2 verified in Waydroid
0x7f1305e3,string,search_input_cancel,,キャンセル,ja,,,,,search,resource,Cancel,machine_verified,GPT-5.6 Luna low + deterministic QA,UI batch 2 verified in Waydroid
0x7f1305e4,string,search_input_delete_all_search_history,,全て削除,ja,,,,,search,resource,Delete all,machine_verified,GPT-5.6 Luna low + deterministic QA,UI batch 2 verified in Waydroid
0x7f1305e5,string,search_input_empty,,好きなタグやキーワードで\n曲を探してみよう,ja,,,,,search,resource,Find songs with your favorite\ntags or keywords,machine_verified,GPT-5.6 Luna low + deterministic QA,Verified in Waydroid
0x7f1305e6,string,search_input_genre_filter_sound,,音楽・サウンドジャンル,ja,,,,,search,resource,Music & Sound genres,machine_verified,GPT-5.6 Luna low + deterministic QA,UI batch 2 verified in Waydroid
0x7f1305e7,string,search_input_recent_search,,最近の検索,ja,,,,,search,resource,Recent searches,machine_verified,GPT-5.6 Luna low + deterministic QA,Verified in Waydroid
0x7f1305e8,string,search_keyword,,検索キーワード,ja,,,,,search,resource,Search keyword,machine_verified,GPT-5.6 Luna low + deterministic QA,UI batch 2 verified in Waydroid
0x7f1305e9,string,search_menu_title,,Search,en,,,,,search,resource,Search,source_verified,source passthrough + deterministic QA,UI batch 2 verified in Waydroid
0x7f1305ea,string,search_result_items_read_more,,結果をもっと見る,ja,,,,,search,resource,See more results,machine_verified,GPT-5.6 Luna low + deterministic QA,UI batch 2 verified in Waydroid
0x7f1305eb,string,search_result_playlist_title,,%sの検索結果 %s %s件,ja,%s|%s|%s,false,,,search,resource,Search results for %s %s %s items,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1305ec,string,search_result_sound_genre_coaching_text,,「音楽・サウンドジャンル」に絞り込むことができます,ja,,,,,search,resource,"You can filter by ""Music & Sound genres""",machine_verified,GPT-5.6 Luna low + deterministic QA,UI batch 2 verified in Waydroid
0x7f1305ed,string,search_result_total_item_unit,,%s件,ja,%s,,,,search,resource,%s items,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1305ee,string,search_top_check_frequently_searched_tag,,よく検索されているタグをチェックしよう,ja,,,,,search,resource,Check out frequently searched tags,machine_verified,GPT-5.6 Luna low + deterministic QA,Verified in Waydroid
0x7f1305ef,string,search_top_popular_tag,,人気のタグ,ja,,,,,search,resource,Popular tags,machine_verified,GPT-5.6 Luna low + deterministic QA,Verified in Waydroid
0x7f1305f1,string,searchview_clear_text_content_description,,Clear text,en,,,,,searchview,resource,Clear text,source_verified,source passthrough + deterministic QA,User-visible static UI; accessibility description
0x7f1305f2,string,searchview_navigation_content_description,,Back,en,,,,,searchview,resource,Back,source_verified,source passthrough + deterministic QA,User-visible static UI; accessibility description
0x7f1305f3,string,section_read_more,,一覧を見る,ja,,,,,section,resource,View all,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1305f4,string,selected,,Selected,en,,,,,selected,resource,Selected,source_verified,source passthrough + deterministic QA,User-visible static UI; state label
0x7f130602,string,setting,,設定,ja,,,,,setting,resource,Settings,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f130603,string,setting_account_change_course,,会員コース変更,ja,,,,,setting,resource,Change membership plan,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f130604,string,setting_account_unregister,,ニコニコを退会,ja,,,,,setting,resource,Leave Niconico,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f130605,string,share,,共有,ja,,,,,share,resource,Share,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f130606,string,shuffle_play,,シャッフル再生,ja,,,,,shuffle,resource,Shuffle play,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f130607,string,side_sheet_accessibility_pane_title,,Side Sheet,en,,,,,side,resource,Side Sheet,source_verified,source passthrough + deterministic QA,User-visible static UI; accessibility pane title
0x7f130609,string,sign_up,,新規会員登録,ja,,,,,sign,resource,Sign up,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f13060b,string,skip,,スキップ,ja,,,,,skip,resource,Skip,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f13060c,string,sleep_timer,,スリープタイマー,ja,,,,,sleep,resource,Sleep timer,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f13060d,string,sleep_timer_end_of_current_media,,作品の最後まで,ja,,,,,sleep,resource,End of current content,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f13060e,string,sleep_timer_message_cancel,,スリープタイマーをキャンセルしました。,ja,,,,,sleep,resource,Sleep timer canceled.,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f13060f,string,sleep_timer_message_set,,スリープタイマーをセットしました。,ja,,,,,sleep,resource,Sleep timer set.,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f130610,string,sleep_timer_minutes_10,,10分,ja,,,,,sleep,resource,10 minutes,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f130611,string,sleep_timer_minutes_15,,15分,ja,,,,,sleep,resource,15 minutes,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f130612,string,sleep_timer_minutes_30,,30分,ja,,,,,sleep,resource,30 minutes,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f130613,string,sleep_timer_minutes_45,,45分,ja,,,,,sleep,resource,45 minutes,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f130614,string,sleep_timer_minutes_5,,5分,ja,,,,,sleep,resource,5 minutes,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f130615,string,sleep_timer_minutes_60,,1時間,ja,,,,,sleep,resource,1 hour,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f130616,string,sleep_timer_none,,タイマーをキャンセル,ja,,,,,sleep,resource,Cancel timer,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f130617,string,sleep_timer_remain_time,,残り%d分,ja,%d,,,,sleep,resource,%d minutes remaining,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f130618,string,sleep_timer_with_remain_time,,スリープタイマー（%s）,ja,%s,,,,sleep,resource,Sleep timer (%s),machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f130619,string,snackbar_pane_title,,Alert,en,,,,,snackbar,resource,Alert,source_verified,source passthrough + deterministic QA,User-visible static UI; accessibility pane title
0x7f13061d,string,startup_guest_login_error_unavailable_user_forbidden_message,,時間を置いて再度お試しいただくか、新規会員登録のうえアプリをご利用ください。,ja,,,,,startup,resource,"Please try again later, or register as a new member to use the app.",machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f13061e,string,startup_guest_login_error_unavailable_user_forbidden_title,,ゲストでのご利用に失敗しました,ja,,,,,startup,resource,Failed to use the app as a guest,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f13061f,string,startup_guest_start,,ゲストとしてはじめる,ja,,,,,startup,resource,Start as a guest,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f130620,string,startup_terms_of_service_description,,アプリのご利用開始をもって利用規約に同意したものとします,ja,,,,,startup,resource,"By starting to use the app, you agree to the Terms of Service.",machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
