resource_id,resource_type,key,item_qualifier,source,source_language,format_tokens,formatted,markup,ko_markup,screen_hint,source_kind,ko,ko_status,reviewer,notes
0x7f1305a5,string,push_notification,,プッシュ通知,ja,,,,,push,resource,푸시 알림,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1305a6,string,push_notification_setting_allow_push_notification,,プッシュ通知を許可,ja,,,,,push,resource,푸시 알림 허용,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1305a7,string,push_notification_setting_error_alert_message,,通信環境をご確認いただき、時間を置いて再度お試しください。,ja,,,,,push,resource,통신 환경을 확인하신 후 잠시 뒤 다시 시도해 주세요.,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1305a8,string,push_notification_setting_error_alert_title,,プッシュ通知設定の取得に失敗しました,ja,,,,,push,resource,푸시 알림 설정을 가져오지 못했습니다,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1305a9,string,push_notification_setting_individual_setting,,個別設定,ja,,,,,push,resource,개별 설정,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1305aa,string,push_notification_setting_permission_not_granted_description,,プッシュ通知を受信するために、デバイスの通知を有効にしてください,ja,,,,,push,resource,푸시 알림을 받으려면 기기의 알림을 켜 주세요,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1305ab,string,push_notification_setting_permission_not_granted_message,,このデバイスの通知がオフになっています,ja,,,,,push,resource,이 기기의 알림이 꺼져 있습니다,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1305ac,string,push_notification_setting_turn_on,,オンにする,ja,,,,,push,resource,켜기,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1305ad,string,range_end,,Range end,en,,,,,range,resource,범위 끝,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; date range label
0x7f1305ae,string,range_start,,Range start,en,,,,,range,resource,범위 시작,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; date range label
0x7f1305af,string,ranking,,ランキング,ja,,,,,ranking,resource,랭킹,approved,user,Verified in Waydroid
0x7f1305b0,string,ranking_not_found_message,,指定されたランキングは存在しません。,ja,,,,,ranking,resource,지정한 랭킹이 존재하지 않습니다.,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1305b1,string,ranking_not_found_title,,読み込みに失敗しました,ja,,,,,ranking,resource,불러오지 못했습니다,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1305b2,string,ranking_term_day,,24時間,ja,,,,,ranking,resource,24시간,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1305b3,string,ranking_term_day_update_text,,毎時更新,ja,,,,,ranking,resource,매시간 업데이트,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1305b4,string,ranking_term_hour,,毎時,ja,,,,,ranking,resource,매시간,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1305b5,string,ranking_term_hour_update_text,,毎時更新,ja,,,,,ranking,resource,매시간 업데이트,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1305b6,string,ranking_term_total,,全期間,ja,,,,,ranking,resource,전체 기간,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1305b7,string,ranking_term_total_update_text,,毎日更新,ja,,,,,ranking,resource,매일 업데이트,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1305b8,string,ranking_term_trend_update_text,,毎日更新,ja,,,,,ranking,resource,매일 업데이트,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1305b9,string,ranking_trend,,トレンド,ja,,,,,ranking,resource,트렌드,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1305ba,string,register_email,,メールアドレス登録,ja,,,,,register,resource,이메일 주소 등록,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1305bb,string,register_mail_address,,Email address registration,en,,,,,register,resource,이메일 주소 등록,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; screen text
0x7f1305bc,string,register_sns,,外部サービスログイン連携,ja,,,,,register,resource,외부 서비스 로그인 연동,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1305bd,string,register_sns_cooperation,,Link External Service,en,,,,,register,resource,외부 서비스 연결,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; screen text
0x7f1305be,string,registration,,登録,ja,,,,,registration,resource,등록,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1305bf,string,retry,,再試行,ja,,,,,retry,resource,다시 시도,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1305c0,string,s1,,Save image,en,,,,,s1,resource,이미지 저장,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; ad SDK UI
0x7f1305c1,string,s2,,Allow Ad to store image in Picture gallery?,en,,,,,s2,resource,광고가 사진 갤러리에 이미지를 저장하도록 허용하시겠습니까?,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; ad SDK dialog
0x7f1305c2,string,s3,,Accept,en,,,,,s3,resource,수락,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; button
0x7f1305c3,string,s4,,Decline,en,,,,,s4,resource,거절,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; button
0x7f1305c4,string,s5,,Create calendar event,en,,,,,s5,resource,캘린더 일정 만들기,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; ad SDK UI
0x7f1305c5,string,s6,,Allow Ad to create a calendar event?,en,,,,,s6,resource,광고가 캘린더 일정을 만들도록 허용하시겠습니까?,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; ad SDK dialog
0x7f1305c6,string,s7,,Test Ad,en,,,,,s7,resource,테스트 광고,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; ad SDK UI
0x7f1305c7,string,sabi_medley,,サビメドレー,ja,,,,,sabi,resource,하이라이트 메들리,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1305ca,string,search,,検索,ja,,,,,search,resource,검색,approved,user,Verified in Waydroid
0x7f1305cb,string,search_config,,検索設定,ja,,,,,search,resource,검색 설정,approved,user,UI batch 2 verified in Waydroid
0x7f1305cc,string,search_config_apply,,適用する,ja,,,,,search,resource,적용,approved,user,UI batch 2 verified in Waydroid
0x7f1305cd,string,search_config_genre_filter,,ジャンルの絞り込み,ja,,,,,search,resource,장르 필터,approved,user,UI batch 2 verified in Waydroid
0x7f1305ce,string,search_config_genre_filter_sound,,音楽・サウンドジャンルに絞り込む,ja,,,,,search,resource,음악·사운드 장르로 제한,approved,user,UI batch 2 verified in Waydroid
0x7f1305cf,string,search_config_sort,,並び替え,ja,,,,,search,resource,정렬,approved,user,UI batch 2 verified in Waydroid
0x7f1305d0,string,search_config_sort_name_comment_count_asc,,コメント数が少ない順,ja,,,,,search,resource,댓글 수가 적은 순,approved,user,UI batch 2 verified in Waydroid
0x7f1305d1,string,search_config_sort_name_comment_count_desc,,コメント数が多い順,ja,,,,,search,resource,댓글 수가 많은 순,approved,user,UI batch 2 verified in Waydroid
0x7f1305d2,string,search_config_sort_name_duration_asc,,再生時間が短い順,ja,,,,,search,resource,재생 시간이 짧은 순,approved,user,UI batch 2 verified in Waydroid
0x7f1305d3,string,search_config_sort_name_duration_desc,,再生時間が長い順,ja,,,,,search,resource,재생 시간이 긴 순,approved,user,UI batch 2 verified in Waydroid
0x7f1305d4,string,search_config_sort_name_last_comment_posted_at_asc,,コメントが古い順,ja,,,,,search,resource,오래된 댓글 순,approved,user,UI batch 2 verified in Waydroid
0x7f1305d5,string,search_config_sort_name_last_comment_posted_at_desc,,コメントが新しい順,ja,,,,,search,resource,최신 댓글 순,approved,user,UI batch 2 verified in Waydroid
0x7f1305d6,string,search_config_sort_name_like_count_asc,,いいね！数が少ない順,ja,,,,,search,resource,좋아요 수가 적은 순,approved,user,UI batch 2 verified in Waydroid
0x7f1305d7,string,search_config_sort_name_like_count_desc,,いいね！数が多い順,ja,,,,,search,resource,좋아요 수가 많은 순,approved,user,UI batch 2 verified in Waydroid
0x7f1305d8,string,search_config_sort_name_mylist_count_asc,,マイリスト数が少ない順,ja,,,,,search,resource,마이리스트 수가 적은 순,approved,user,UI batch 2 verified in Waydroid
0x7f1305d9,string,search_config_sort_name_mylist_count_desc,,マイリスト数が多い順,ja,,,,,search,resource,마이리스트 수가 많은 순,approved,user,UI batch 2 verified in Waydroid
0x7f1305da,string,search_config_sort_name_personalized,,あなたへのおすすめ順,ja,,,,,search,resource,맞춤 추천순,approved,user,UI batch 2 verified in Waydroid
0x7f1305db,string,search_config_sort_name_popular,,人気が高い順,ja,,,,,search,resource,인기순,approved,user,UI batch 2 verified in Waydroid
0x7f1305dc,string,search_config_sort_name_registerd_at_asc,,投稿日時が古い順,ja,,,,,search,resource,게시 날짜가 오래된 순,approved,user,UI batch 2 verified in Waydroid
0x7f1305dd,string,search_config_sort_name_registerd_at_desc,,投稿日時が新しい順,ja,,,,,search,resource,게시 날짜가 최신인 순,approved,user,UI batch 2 verified in Waydroid
0x7f1305de,string,search_config_sort_name_view_count_asc,,再生数が少ない順,ja,,,,,search,resource,재생 수가 적은 순,approved,user,UI batch 2 verified in Waydroid
0x7f1305df,string,search_config_sort_name_view_count_desc,,再生数が多い順,ja,,,,,search,resource,재생 수가 많은 순,approved,user,UI batch 2 verified in Waydroid
0x7f1305e0,string,search_config_type_keyword,,キーワード,ja,,,,,search,resource,키워드,approved,user,UI batch 2 verified in Waydroid
0x7f1305e1,string,search_config_type_tag,,タグ,ja,,,,,search,resource,태그,approved,user,UI batch 2 verified in Waydroid
0x7f1305e2,string,search_config_word,,検索ワード,ja,,,,,search,resource,검색어,approved,user,UI batch 2 verified in Waydroid
0x7f1305e3,string,search_input_cancel,,キャンセル,ja,,,,,search,resource,취소,approved,user,UI batch 2 verified in Waydroid
0x7f1305e4,string,search_input_delete_all_search_history,,全て削除,ja,,,,,search,resource,전체 삭제,approved,user,UI batch 2 verified in Waydroid
0x7f1305e5,string,search_input_empty,,好きなタグやキーワードで\n曲を探してみよう,ja,,,,,search,resource,좋아하는 태그나 키워드로\n곡을 찾아보세요,approved,user,Verified in Waydroid
0x7f1305e6,string,search_input_genre_filter_sound,,音楽・サウンドジャンル,ja,,,,,search,resource,음악·사운드 장르,approved,user,UI batch 2 verified in Waydroid
0x7f1305e7,string,search_input_recent_search,,最近の検索,ja,,,,,search,resource,최근 검색,approved,user,Verified in Waydroid
0x7f1305e8,string,search_keyword,,検索キーワード,ja,,,,,search,resource,검색 키워드,approved,user,UI batch 2 verified in Waydroid
0x7f1305e9,string,search_menu_title,,Search,en,,,,,search,resource,검색,approved,user,UI batch 2 verified in Waydroid
0x7f1305ea,string,search_result_items_read_more,,結果をもっと見る,ja,,,,,search,resource,결과 더 보기,approved,user,UI batch 2 verified in Waydroid
0x7f1305eb,string,search_result_playlist_title,,%sの検索結果 %s %s件,ja,%s|%s|%s,false,,,search,resource,%s 검색 결과 %s %s건,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1305ec,string,search_result_sound_genre_coaching_text,,「音楽・サウンドジャンル」に絞り込むことができます,ja,,,,,search,resource,‘음악·사운드 장르’로 필터링할 수 있습니다,approved,user,UI batch 2 verified in Waydroid
0x7f1305ed,string,search_result_total_item_unit,,%s件,ja,%s,,,,search,resource,%s건,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1305ee,string,search_top_check_frequently_searched_tag,,よく検索されているタグをチェックしよう,ja,,,,,search,resource,자주 검색되는 태그를 확인해 보세요,approved,user,Verified in Waydroid
0x7f1305ef,string,search_top_popular_tag,,人気のタグ,ja,,,,,search,resource,인기 태그,approved,user,Verified in Waydroid
0x7f1305f1,string,searchview_clear_text_content_description,,Clear text,en,,,,,searchview,resource,텍스트 지우기,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; accessibility description
0x7f1305f2,string,searchview_navigation_content_description,,Back,en,,,,,searchview,resource,뒤로,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; accessibility description
0x7f1305f3,string,section_read_more,,一覧を見る,ja,,,,,section,resource,목록 보기,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1305f4,string,selected,,Selected,en,,,,,selected,resource,선택됨,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; state label
0x7f130602,string,setting,,設定,ja,,,,,setting,resource,설정,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f130603,string,setting_account_change_course,,会員コース変更,ja,,,,,setting,resource,회원 코스 변경,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f130604,string,setting_account_unregister,,ニコニコを退会,ja,,,,,setting,resource,니코니코 탈퇴,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f130605,string,share,,共有,ja,,,,,share,resource,공유,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f130606,string,shuffle_play,,シャッフル再生,ja,,,,,shuffle,resource,셔플 재생,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f130607,string,side_sheet_accessibility_pane_title,,Side Sheet,en,,,,,side,resource,사이드 시트,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; accessibility pane title
0x7f130609,string,sign_up,,新規会員登録,ja,,,,,sign,resource,신규 회원 가입,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f13060b,string,skip,,スキップ,ja,,,,,skip,resource,건너뛰기,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f13060c,string,sleep_timer,,スリープタイマー,ja,,,,,sleep,resource,취침 타이머,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f13060d,string,sleep_timer_end_of_current_media,,作品の最後まで,ja,,,,,sleep,resource,작품이 끝날 때까지,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f13060e,string,sleep_timer_message_cancel,,スリープタイマーをキャンセルしました。,ja,,,,,sleep,resource,취침 타이머를 취소했습니다.,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f13060f,string,sleep_timer_message_set,,スリープタイマーをセットしました。,ja,,,,,sleep,resource,취침 타이머를 설정했습니다.,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f130610,string,sleep_timer_minutes_10,,10分,ja,,,,,sleep,resource,10분,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f130611,string,sleep_timer_minutes_15,,15分,ja,,,,,sleep,resource,15분,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f130612,string,sleep_timer_minutes_30,,30分,ja,,,,,sleep,resource,30분,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f130613,string,sleep_timer_minutes_45,,45分,ja,,,,,sleep,resource,45분,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f130614,string,sleep_timer_minutes_5,,5分,ja,,,,,sleep,resource,5분,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f130615,string,sleep_timer_minutes_60,,1時間,ja,,,,,sleep,resource,1시간,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f130616,string,sleep_timer_none,,タイマーをキャンセル,ja,,,,,sleep,resource,타이머 취소,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f130617,string,sleep_timer_remain_time,,残り%d分,ja,%d,,,,sleep,resource,%d분 남음,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f130618,string,sleep_timer_with_remain_time,,スリープタイマー（%s）,ja,%s,,,,sleep,resource,취침 타이머(%s),machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f130619,string,snackbar_pane_title,,Alert,en,,,,,snackbar,resource,알림,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; accessibility pane title
0x7f13061d,string,startup_guest_login_error_unavailable_user_forbidden_message,,時間を置いて再度お試しいただくか、新規会員登録のうえアプリをご利用ください。,ja,,,,,startup,resource,잠시 뒤 다시 시도하시거나 신규 회원 가입 후 앱을 이용해 주세요.,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f13061e,string,startup_guest_login_error_unavailable_user_forbidden_title,,ゲストでのご利用に失敗しました,ja,,,,,startup,resource,게스트 이용에 실패했습니다,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f13061f,string,startup_guest_start,,ゲストとしてはじめる,ja,,,,,startup,resource,게스트로 시작하기,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f130620,string,startup_terms_of_service_description,,アプリのご利用開始をもって利用規約に同意したものとします,ja,,,,,startup,resource,앱 이용을 시작하면 이용약관에 동의한 것으로 간주됩니다,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f130621,string,startup_terms_of_service_link_text,,利用規約,ja,,,,,startup,resource,이용약관,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f130622,string,state_empty,,Empty,en,,,,,state,resource,비어 있음,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; state label
0x7f130623,string,state_off,,Off,en,,,,,state,resource,꺼짐,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; state label
0x7f130624,string,state_on,,On,en,,,,,state,resource,켜짐,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; state label
0x7f130626,string,subscription_course_change,,会員コース変更,ja,,,,,subscription,resource,회원 코스 변경,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f130627,string,success_login_message,,%s でログインしました,ja,%s,,,,success,resource,%s로 로그인했습니다,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f130629,string,switch_role,,Switch,en,,,,,switch,resource,스위치,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; accessibility role
0x7f13062a,string,tab,,Tab,en,,,,,tab,resource,탭,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; accessibility role
0x7f13062b,string,template_percent,,%1$d percent.,en,%1$d,,,,template,resource,%1$d퍼센트.,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; status text
0x7f13062c,string,terms,,『ボカコレ』利用規約,ja,,,,,terms,resource,“보카코레” 이용약관,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f13062e,string,tokutei_payment_rules,,特定商取引法に基づく表記,ja,,,,,tokutei,resource,특정상거래법에 따른 표기,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f130630,string,tooltip_description,,tooltip,en,,,,,tooltip,resource,도구 설명,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; UI text
0x7f130631,string,tooltip_label,,show tooltip,en,,,,,tooltip,resource,도구 설명 표시,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; UI text
0x7f130632,string,trend_work,,人気の作品,ja,,,,,trend,resource,인기 작품,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f130634,string,tt_ad_close_text,,Ad closed,en,,,,,tt,resource,광고가 닫혔습니다,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; ad UI status
0x7f130635,string,tt_ad_data_error,,Response data error,en,,,,,tt,resource,응답 데이터 오류,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; error message
0x7f130636,string,tt_ad_is_closed,,Ads Closed,en,,,,,tt,resource,광고가 닫혔습니다,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; ad UI status
0x7f130637,string,tt_ad_logo_txt,,AD,en,,,,,tt,resource,광고,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; ad label
0x7f130638,string,tt_add_bad_reason,,Add the reason you think bad,en,,,,,tt,resource,나쁘다고 생각하는 이유를 추가하세요,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; feedback UI
0x7f130639,string,tt_adslot_empty,,No request ad slot,en,,,,,tt,resource,요청 광고 슬롯이 없습니다,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; error message
0x7f13063a,string,tt_adslot_id_error,,Illegal ad slot id,en,,,,,tt,resource,잘못된 광고 슬롯 ID,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; error message
0x7f13063b,string,tt_adslot_size_empty,,Empty ad slot size,en,,,,,tt,resource,광고 슬롯 크기가 비어 있습니다,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; error message
0x7f13063c,string,tt_app_empty,,No request app,en,,,,,tt,resource,요청 앱이 없습니다,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; error message
0x7f13063d,string,tt_bad,,Bad,en,,,,,tt,resource,나쁨,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; feedback UI
0x7f13063e,string,tt_banner_ad_load_image_error,,Banner loading failed,en,,,,,tt,resource,배너 로드 실패,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; error message
0x7f130640,string,tt_comment_num,,%1$s reviews,en,%1$s,,,,tt,resource,리뷰 %1$s개,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; UI text
0x7f130641,string,tt_content_type,,Http content type error,en,,,,,tt,resource,HTTP 콘텐츠 유형 오류,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; error message
0x7f130642,string,tt_count_down_view,,Skip,en,,,,,tt,resource,건너뛰기,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; button
0x7f130643,string,tt_dislike_header_tv_back,,Back,en,,,,,tt,resource,뒤로,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; button
0x7f130644,string,tt_dislike_header_tv_title,,Select,en,,,,,tt,resource,선택,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; UI title
0x7f130645,string,tt_display_error,,Display error,en,,,,,tt,resource,표시 오류,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; error message
0x7f130646,string,tt_done,,Done,en,,,,,tt,resource,완료,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; button
0x7f130647,string,tt_error_access_method_pass,,Illegal access method,en,,,,,tt,resource,잘못된 접근 방식,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; error message
0x7f130648,string,tt_error_ad_able_false_msg,,"Prohibit request ads by compliance, please check GDPR settings",en,,,,,tt,resource,규정 준수로 인해 광고 요청이 금지되었습니다. GDPR 설정을 확인하세요,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; error message
0x7f130649,string,tt_error_ad_type,,Illegal ad type,en,,,,,tt,resource,잘못된 광고 유형,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; error message
0x7f13064a,string,tt_error_adtype_differ,,Ad type error,en,,,,,tt,resource,광고 유형 오류,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; error message
0x7f13064b,string,tt_error_apk_sign_check_error,,Illegal apk sha1 value,en,,,,,tt,resource,잘못된 APK SHA1 값,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; error message
0x7f13064c,string,tt_error_bidding_type,,"Placement is not bidding type, please check placement bidding type",en,,,,,tt,resource,게재 위치가 입찰 유형이 아닙니다. 게재 위치 입찰 유형을 확인하세요,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; error message
0x7f13064d,string,tt_error_code_adcount_error,,Incorrect number of ad,en,,,,,tt,resource,광고 수가 올바르지 않습니다,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; error message
0x7f13064e,string,tt_error_code_click_event_error,,Click event error,en,,,,,tt,resource,클릭 이벤트 오류,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; error message
0x7f13064f,string,tt_error_device_ip,,Please check the country of the IP of the ad requesting device in service country,en,,,,,tt,resource,광고 요청 기기 IP의 국가가 서비스 국가에 포함되는지 확인하세요,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; error message
0x7f130650,string,tt_error_empty_content,,IP is empty or ua is empty,en,,,,,tt,resource,IP가 비어 있거나 UA가 비어 있습니다,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; error message
0x7f130651,string,tt_error_image_size,,Illegal image size,en,,,,,tt,resource,잘못된 이미지 크기,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; error message
0x7f130652,string,tt_error_interstitial_version,,The sdk version used for the new insertion style is too low. Please upgrade to version 3550 and above,en,,,,,tt,resource,새 삽입 스타일에 사용된 SDK 버전이 너무 낮습니다. 버전 3550 이상으로 업그레이드하세요,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; error message
0x7f130653,string,tt_error_media_id,,Illegal media id,en,,,,,tt,resource,잘못된 미디어 ID,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; error message
0x7f130654,string,tt_error_media_type,,Illegal media type,en,,,,,tt,resource,잘못된 미디어 유형,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; error message
0x7f130655,string,tt_error_new_register_limit,,New ad slot exceeded daily request limit,en,,,,,tt,resource,새 광고 슬롯이 일일 요청 한도를 초과했습니다,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; error message
0x7f130656,string,tt_error_origin_ad_error,,Origin type error,en,,,,,tt,resource,원본 유형 오류,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; error message
0x7f130657,string,tt_error_package_name,,Package name error,en,,,,,tt,resource,패키지 이름 오류,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; error message
0x7f130658,string,tt_error_redirect,,Redirect error,en,,,,,tt,resource,리디렉션 오류,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; error message
0x7f130659,string,tt_error_request_invalid,,Invalid request,en,,,,,tt,resource,잘못된 요청,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; error message
0x7f13065a,string,tt_error_slot_id_app_id_differ,,SlotId and AppId match error,en,,,,,tt,resource,SlotId와 AppId가 일치하지 않습니다,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; error/status text
0x7f13065b,string,tt_error_splash_ad_type,,Splash ad type error,en,,,,,tt,resource,스플래시 광고 유형 오류,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; error/status text
0x7f13065c,string,tt_error_union_os_error,,Os type error,en,,,,,tt,resource,OS 유형 오류,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; error/status text
0x7f13065d,string,tt_error_union_sdk_too_old,,Sdk version too low,en,,,,,tt,resource,SDK 버전이 너무 낮습니다,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; error/status text
0x7f13065e,string,tt_error_unknow,,Unknown error,en,,,,,tt,resource,알 수 없는 오류,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; error/status text
